Step,Value
461,0
933,-200.58396911621094
1380,-501.83575439453125
1990,-659.4298095703125
2703,-753.9015502929688
3980,-869.4330596923828
5314,-1001.7217712402344
6298,-1257.030746459961
7507,-1413.86279296875
8164,-1631.6606140136719
8647,-1818.7161254882812
9250,-1932.9092712402344
10013,-2111.8324584960938
10484,-2317.1268157958984
11380,-2451.7521362304688
11786,-2467.3917388916016
12255,-2495.8720703125
12649,-2487.2974548339844
13013,-2506.2896118164062
13399,-2526.6729736328125
13735,-2549.990692138672
14080,-2655.8533630371094
14513,-2966.8871154785156
15124,-3062.360366821289
15754,-3247.341796875
16203,-3338.713836669922
17299,-3449.551712036133
17978,-3531.9840698242188
19034,-3808.2472534179688
19885,-4104.115936279297
20584,-4297.201385498047
21565,-4338.7830810546875
22857,-4521.466323852539
23494,-4603.284828186035
24337,-4641.612586975098
25342,-4859.099464416504
26523,-4978.096458435059
27445,-5040.930206298828
28029,-5038.359992980957
28577,-5197.564170837402
29139,-5403.516731262207
29691,-5536.986114501953
30235,-5694.976058959961
30847,-5998.541198730469
31549,-6240.943374633789
32570,-6416.3885498046875
33881,-6556.511016845703
35833,-6663.764785766602
37416,-6892.327865600586
39377,-7103.012725830078
42256,-7269.463729858398
43248,-7386.970077514648
44635,-7464.594009399414
46552,-7576.926300048828
47206,-7808.079025268555
48046,-7957.055130004883
49738,-8093.703659057617
50680,-8192.673751831055
52211,-8293.556968688965
54477,-8423.59806060791
55407,-8707.940559387207
57307,-8906.206199645996
59978,-9084.470397949219
62964,-9135.826652526855
65762,-9080.086372375488
68888,-9116.135368347168
71698,-9103.587295532227
73941,-9157.551208496094
74659,-9124.164138793945
75214,-9091.943969726562
76578,-9099.941291809082
77137,-9101.577087402344
77569,-9156.02018737793
78069,-9238.819297790527
78549,-9270.999404907227
80031,-9311.958885192871
80517,-9290.608154296875
82169,-9357.500007629395
83158,-9291.155883789062
84690,-9290.931770324707
86433,-9237.916221618652
88932,-9281.603439331055
90646,-9193.437168121338
93315,-9123.98013305664
95188,-9089.431676864624
97453,-8991.413645744324
99728,-9053.683683395386
101019,-8871.55626487732
103142,-8837.412660598755
104922,-8761.582801818848
107286,-8635.101566314697
108548,-8447.483589172363
110355,-8341.680160522461
111689,-8333.232580184937
112784,-8201.239528656006
114532,-8141.68514251709
116730,-8041.884704589844
118056,-7988.091777801514
119719,-7978.295120239258
122064,-7740.668460845947
123580,-7536.640548706055
125205,-7463.656936645508
126202,-7489.581993103027
128090,-7398.579856872559
130112,-7212.45352935791
131495,-7092.855682373047
132706,-7116.411407470703
133871,-7054.320499420166
136548,-7059.711639404297
137769,-6926.852331161499
139428,-6921.76127910614
141467,-6865.568754196167
143486,-6630.9306926727295
145084,-6451.962297439575
146229,-6242.443321228027
147270,-5980.25728225708
148303,-5713.398124694824
149399,-5460.616889953613
