Step,Value
443,0
741,0.0
1927,0.0
3112,0.0
3555,0.0
3587,0.0
4532,0.0
4564,0.0
4596,0.0
5021,0.0
6525,0.0
7175,0.0
7297,0.0
7405,0.0
8741,0.0
9202,0.0
9600,0.0
10976,0.0
14537,0.0
18128,0.0
19737,0.0
21505,0.0
21537,0.0
21569,0.0
21601,0.0
21637,0.0
22600,0.0
22684,0.0
22750,0.0
22820,0.0
22894,0.0
22972,0.0
23042,0.0
23145,0.0
23250,0.0
23355,0.0
23445,0.0
23522,0.0
23609,0.0
23699,0.0
23791,0.0
23860,0.0
23906,0.0
23995,0.0
24089,0.0
24184,0.0
24267,0.0
24355,0.0
24457,0.0
24556,0.0
24675,0.0
24782,0.0
24891,0.0
25005,0.0
25125,0.0
25269,0.0
25649,0.0
28501,0.0
29029,0.0
30657,0.0
30859,0.0
31087,0.0
34337,0.0
36263,0.0
39173,0.0
39472,0.0
40682,0.0
41223,0.0
41569,0.0
44464,0.0
47640,0.0
48833,0.0
49198,0.0
49314,0.0
49429,0.0
49528,0.0
49692,0.0
50815,0.0
52139,0.0
52478,0.0
52781,0.0
54700,0.0
54958,0.0
55148,0.0
58092,0.0
60378,0.0
60532,0.0
61633,0.0
62973,0.0
65167,0.0
67464,0.0
69210,0.0
72360,0.0
74320,0.0
78098,0.0
81898,0.0
83392,0.0
83458,25.0
83496,25.0
83528,25.0
83568,25.0
83611,25.0
83659,25.0
83722,25.0
83766,25.0
83822,25.0
83888,25.0
83947,25.0
84665,25.0
86637,25.0
87670,25.0
87787,25.0
87902,75.0
88002,75.0
88103,75.0
88217,100.0
88342,100.0
88470,175.0
88578,225.0
88656,300.0
88690,300.0
88722,300.0
88754,300.0
88786,300.0
88818,300.0
88850,300.0
88882,300.0
88914,300.0
88946,300.0
88984,300.0
89018,300.0
89080,300.0
89190,325.0
89290,400.0
89376,475.0
89462,500.0
89552,500.0
89647,500.0
89757,525.0
89865,550.0
89971,600.0
90101,675.0
90213,775.0
90325,850.0
90441,925.0
90557,1000.0
90655,1075.0
90757,1100.0
90871,1175.0
90990,1275.0
91106,1375.0
91218,1475.0
91310,1575.0
91401,1625.0
91495,1650.0
91611,1700.0
91718,1775.0
91834,1850.0
91960,1950.0
92112,2050.0
92238,2125.0
92358,2225.0
92498,2325.0
92639,2425.0
92787,2525.0
92935,2625.0
93113,2725.0
93267,2825.0
93467,2925.0
95363,3000.0
98728,3050.0
