Step,Value
154,0.10389610379934311
525,0.08761905133724213
664,0.08132530003786087
887,0.06989853084087372
1325,0.07698113471269608
2547,0.08323518186807632
3789,0.08313538879156113
4878,0.08241082727909088
6912,0.08521412312984467
7044,0.08588869869709015
7258,0.08500964194536209
7649,0.0862857922911644
7829,0.08583471924066544
8145,0.08520564436912537
9455,0.08651506900787354
9953,0.08610469102859497
10322,0.08622360229492188
11680,0.08698630332946777
12069,0.08666832745075226
12177,0.08680298924446106
12308,0.08669158071279526
12374,0.08671408146619797
12458,0.08677155524492264
12522,0.08672735840082169
12604,0.08671849966049194
12718,0.08727787435054779
12836,0.087254598736763
12938,0.08726232498884201
13070,0.0872991606593132
13137,0.08715840429067612
13226,0.08672311902046204
13262,0.08663851767778397
13298,0.08655437082052231
13336,0.08668266236782074
13375,0.08695326745510101
13411,0.08694355189800262
13447,0.08708261698484421
13483,0.0872209444642067
13519,0.08721059560775757
13555,0.0873478427529335
13591,0.08733721077442169
13627,0.08725325018167496
13663,0.08709653466939926
13699,0.08723264187574387
13735,0.08729523420333862
13771,0.08721225708723068
13807,0.08741942793130875
13843,0.08726432174444199
13879,0.0872541218996048
13915,0.08724398165941238
13951,0.08716221153736115
13987,0.0872238501906395
14023,0.08721386641263962
14059,0.08741731196641922
14095,0.08769067376852036
14131,0.08753803372383118
14167,0.08745676279067993
14203,0.08744631707668304
14239,0.08729545772075653
14275,0.0871453583240509
14311,0.08741527795791626
14348,0.08753833174705505
14385,0.08731317520141602
14421,0.08716455101966858
14457,0.08715501427650452
14493,0.08700752258300781
14530,0.08706125617027283
14566,0.08698338270187378
14602,0.08711135387420654
14638,0.08710206300020218
14674,0.0870928168296814
14711,0.0870097205042839
14747,0.08693293482065201
14783,0.08692417293787003
14819,0.08698292821645737
14855,0.08697408437728882
14892,0.08695944398641586
14928,0.08701768517494202
14964,0.08687517046928406
15001,0.0873275101184845
15037,0.08731795102357864
15073,0.08717574179172516
15109,0.08716659247875214
15145,0.08722350746393204
15181,0.08714840561151505
15218,0.08706794679164886
15254,0.08719024807214737
15294,0.08715835958719254
15330,0.08734507858753204
15366,0.08746583014726639
15402,0.08739124983549118
15438,0.0875113382935524
15474,0.08750161528587341
15511,0.08742182701826096
15548,0.08747106045484543
15584,0.08733316510915756
15620,0.08719590306282043
15656,0.08712314814329147
15692,0.08705072849988937
15728,0.08697863668203354
15764,0.08703374862670898
16741,0.0864344984292984
19217,0.0855492502450943
22284,0.08642972260713577
24122,0.08639416098594666
25280,0.08623417466878891
25738,0.08621493726968765
26077,0.08658971637487411
27359,0.08596805483102798
27977,0.08574900776147842
28548,0.0858554020524025
28883,0.08555205166339874
30130,0.08576169610023499
30881,0.08581328392028809
31289,0.08581290394067764
33548,0.08563848584890366
37304,0.08537958562374115
39515,0.08528406918048859
41512,0.08551744371652603
42078,0.08538904041051865
42663,0.08527295291423798
43212,0.08539294451475143
43419,0.08544646203517914
43677,0.08565148711204529
43918,0.08568240702152252
44158,0.08560170233249664
45722,0.08582301437854767
49459,0.08590953797101974
50518,0.08573181927204132
50825,0.08576487749814987
51160,0.0856333076953888
54002,0.08533017337322235
55317,0.08543485403060913
55364,0.08547070622444153
55417,0.08544309437274933
55477,0.08545883744955063
55555,0.08544685691595078
55990,0.08533667027950287
56289,0.08541633188724518
56547,0.08555714786052704
56801,0.08559708297252655
57053,0.08563967049121857
57317,0.08566393703222275
57565,0.08555545657873154
57758,0.08559852838516235
57921,0.08556482195854187
58041,0.08564635366201401
58172,0.08567696064710617
58331,0.08571771532297134
58506,0.08564933389425278
58686,0.08555702865123749
59991,0.08557950705289841
60272,0.08552893251180649
61355,0.08550240099430084
61511,0.08543187379837036
61674,0.08543308079242706
61837,0.08543428778648376
62013,0.08557882905006409
63777,0.08590871095657349
67270,0.08621971309185028
68361,0.08608709275722504
68566,0.08617974072694778
68742,0.0861482098698616
68907,0.0861596092581749
69084,0.08608360588550568
69264,0.08609090000391006
69440,0.0860167071223259
69633,0.08606551587581635
69813,0.08608711510896683
70009,0.08613178133964539
70207,0.08610252290964127
70409,0.08609694987535477
70609,0.08612216264009476
70784,0.08614940941333771
70958,0.08613546192646027
