Step,Value
133,0
299,0.0
525,0.0
767,0.0
1100,0.0
1294,0.0
1518,0.0
1657,0.0
1955,0.0
2152,0.0
2255,0.0
2388,0.0
2482,0.0
2523,0.0
2620,0.0
2720,0.0
2810,0.0
2912,0.0
3017,0.0
3121,0.0
3240,0.0
3388,0.0
3552,0.0
3834,0.0
4148,0.0
4458,25.0
4750,25.0
4987,50.0
5181,75.0
5372,75.0
5544,150.0
5698,175.0
5844,175.0
6003,175.0
6153,250.0
6300,325.0
6455,375.0
6600,400.0
6736,425.0
6884,425.0
7043,425.0
7217,525.0
7402,625.0
7576,725.0
7747,825.0
7908,925.0
8079,1025.0
8253,1125.0
8420,1225.0
8600,1325.0
8806,1425.0
9012,1525.0
9301,1625.0
9666,1650.0
10154,1650.0
11129,1650.0
13441,1650.0
15841,1650.0
16871,1725.0
17588,1725.0
17706,1725.0
17829,1725.0
17941,1725.0
18059,1725.0
18186,1725.0
18316,1725.0
18453,1750.0
18586,1825.0
18738,1900.0
18922,2000.0
19124,2100.0
19346,2200.0
19622,2300.0
19906,2400.0
20163,2500.0
20405,2600.0
20647,2675.0
20914,2675.0
21180,2700.0
21446,2800.0
21661,2900.0
21845,3000.0
22035,3100.0
23263,3200.0
26319,3275.0
26610,3300.0
28050,3350.0
28635,3350.0
29839,3350.0
31850,3425.0
32040,3475.0
32220,3575.0
32429,3675.0
32634,3775.0
32851,3875.0
33061,3975.0
33258,4075.0
33470,4175.0
33681,4275.0
33883,4375.0
34048,4475.0
34261,4550.0
34473,4650.0
34671,4750.0
34845,4850.0
35045,4925.0
35236,5025.0
35436,5125.0
35634,5225.0
35838,5325.0
36042,5425.0
36228,5525.0
36427,5625.0
36610,5725.0
36774,5825.0
36973,5900.0
37162,6000.0
37337,6100.0
37489,6175.0
37698,6250.0
37907,6350.0
38094,6450.0
38289,6550.0
38484,6650.0
38678,6750.0
38870,6850.0
39057,6950.0
39266,7050.0
39483,7150.0
39689,7250.0
39888,7350.0
40092,7450.0
40296,7550.0
40504,7650.0
40710,7750.0
40901,7850.0
41112,7950.0
41304,8050.0
41505,8150.0
41707,8250.0
41910,8350.0
42111,8450.0
42303,8550.0
42506,8650.0
42701,8750.0
42890,8850.0
43092,8950.0
43294,9050.0
43491,9150.0
43682,9250.0
43884,9350.0
44086,9450.0
44272,9550.0
44461,9650.0
44663,9750.0
44869,9850.0
45065,9950.0
45255,10050.0
45445,10150.0
45637,10250.0
45833,10350.0
46042,10450.0
46248,10550.0
46440,10650.0
46631,10750.0
46841,10850.0
47039,10950.0
47231,11050.0
47438,11150.0
47643,11250.0
47829,11350.0
48029,11450.0
48221,11550.0
48416,11650.0
48614,11750.0
48818,11850.0
49019,11950.0
49212,12050.0
49419,12150.0
49614,12250.0
49805,12350.0
50018,12450.0
50205,12550.0
50387,12650.0
50586,12750.0
50789,12850.0
50994,12950.0
51189,13050.0
51382,13150.0
51580,13250.0
51778,13350.0
51989,13450.0
52187,13550.0
52389,13650.0
52597,13750.0
52798,13850.0
52995,13950.0
53201,14050.0
53395,14150.0
53591,14250.0
53790,14350.0
53991,14450.0
54189,14550.0
54390,14650.0
54571,14750.0
54778,14850.0
54980,14950.0
55180,15050.0
55375,15150.0
55568,15250.0
55764,15350.0
55958,15450.0
56156,15550.0
56347,15650.0
56531,15750.0
56727,15850.0
56920,15950.0
57124,16050.0
57318,16150.0
57530,16250.0
57706,16350.0
57907,16450.0
58099,16550.0
58294,16650.0
58493,16750.0
58693,16850.0
58880,16950.0
59068,17050.0
59262,17150.0
59454,17250.0
59642,17350.0
59818,17450.0
60012,17550.0
60225,17650.0
60416,17750.0
60612,17850.0
60822,17950.0
61016,18050.0
61205,18150.0
61399,18250.0
61596,18350.0
61777,18450.0
61971,18550.0
62167,18650.0
62370,18750.0
62551,18850.0
62741,18950.0
62928,19050.0
63130,19150.0
63325,19250.0
63528,19350.0
63721,19450.0
63911,19550.0
64103,19650.0
64293,19750.0
64475,19850.0
