Step,Value
162,1.0
364,1.0
626,1.0
814,1.0
935,1.0
1459,1.0
1792,1.0
2017,1.0
2108,1.0
2307,1.0
2446,1.0
2634,1.0
2785,1.0
2961,0.9797365665435791
3082,0.9497079849243164
3242,0.9148673415184021
3347,0.8861666917800903
3462,0.8567302227020264
3550,0.8354929685592651
3632,0.816629946231842
3746,0.7933796048164368
3874,0.7671657204627991
3969,0.7488031983375549
4081,0.7282528877258301
4180,0.7110047936439514
4289,0.6929354071617126
4419,0.67255038022995
4552,0.6528998017311096
5614,0.5354471206665039
5808,0.5235881805419922
5973,0.5116357207298279
6146,0.4972339868545532
6301,0.4865894317626953
6435,0.476456880569458
6601,0.4652325510978699
6740,0.45712167024612427
6878,0.4491131007671356
7977,0.3896201550960541
8245,0.38010916113853455
8393,0.3742404282093048
8543,0.36872294545173645
8689,0.3636782169342041
8827,0.3579925298690796
8961,0.35263922810554504
9083,0.34790268540382385
9209,0.343142569065094
9340,0.3383297622203827
9479,0.33400148153305054
9611,0.33003848791122437
9747,0.3262542188167572
9890,0.3233569264411926
10041,0.3219798803329468
10203,0.32127806544303894
10396,0.3227202892303467
12415,0.4234393835067749
13495,0.4570581614971161
13681,0.4508442282676697
13824,0.4461805522441864
13997,0.4406658709049225
14139,0.43624019622802734
14296,0.43144935369491577
14435,0.4272947609424591
14573,0.4232484698295593
14720,0.41942936182022095
14872,0.4151425361633301
15029,0.41080576181411743
15175,0.4068533778190613
15325,0.4029363691806793
15487,0.39872151613235474
15636,0.3949219882488251
15816,0.39074355363845825
15970,0.38697558641433716
16128,0.3831845223903656
16282,0.379560261964798
16424,0.3762786090373993
16566,0.37305325269699097
16717,0.36968356370925903
16884,0.36602699756622314
17064,0.3621659576892853
17244,0.35850149393081665
17401,0.3552669286727905
17594,0.35136979818344116
17787,0.3475572168827057
17970,0.34401780366897583
18166,0.3403060734272003
18429,0.336209237575531
18643,0.33267179131507874
18832,0.3309260904788971
19070,0.32821184396743774
19326,0.3266066312789917
19613,0.3240707814693451
19889,0.321433961391449
20075,0.31855541467666626
20240,0.31595849990844727
20411,0.31331145763397217
20560,0.31104084849357605
20713,0.30874329805374146
20866,0.30647945404052734
21025,0.3041616976261139
21197,0.3016936480998993
21348,0.29955968260765076
21490,0.2975802719593048
21646,0.2954356372356415
21824,0.29302603006362915
21984,0.2908933758735657
22107,0.2892749011516571
22271,0.2871447205543518
22419,0.28524911403656006
22587,0.2834816575050354
22742,0.2815495431423187
22906,0.27979567646980286
23078,0.2777103781700134
23251,0.2762031853199005
23428,0.27475669980049133
23611,0.2729659974575043
23771,0.2711707651615143
23942,0.2695263624191284
24820,0.27433520555496216
24974,0.2770080864429474
25118,0.279122531414032
25275,0.27770525217056274
25430,0.2760125696659088
25587,0.27431899309158325
25743,0.27265664935112
25908,0.27092018723487854
26066,0.26927798986434937
26214,0.26775768399238586
26372,0.266153484582901
26515,0.26471808552742004
26674,0.26314014196395874
26829,0.26173171401023865
26981,0.26025721430778503
27121,0.2589137554168701
27275,0.2574518918991089
27427,0.2560250759124756
27575,0.25465095043182373
27727,0.2532549500465393
27870,0.251955509185791
28015,0.25065144896507263
28157,0.24938736855983734
28300,0.24812720715999603
28458,0.24674959480762482
28607,0.24546439945697784
28752,0.24422648549079895
28919,0.24281613528728485
29088,0.2414053976535797
29244,0.2401176244020462
29398,0.23885978758335114
29548,0.23764722049236298
29700,0.23643097281455994
29861,0.23515622317790985
30027,0.23435574769973755
30181,0.23315992951393127
30329,0.23202215135097504
30477,0.23089542984962463
30629,0.22984753549098969
30784,0.2286902219057083
30941,0.22752980887889862
31099,0.2263738363981247
31251,0.2252727895975113
32326,0.2304646372795105
32484,0.23035955429077148
32638,0.22927263379096985
32796,0.2281680703163147
32936,0.22719819843769073
33717,0.22258801758289337
33869,0.22158905863761902
34027,0.22056014835834503
34186,0.21953430771827698
34304,0.21877914667129517
34450,0.21785196661949158
34591,0.21696394681930542
34736,0.21605826914310455
34878,0.21517862379550934
35033,0.2142265886068344
35188,0.21328294277191162
35333,0.2124076634645462
35476,0.2115514725446701
35631,0.21063119173049927
35798,0.20964857935905457
35944,0.20879702270030975
36103,0.20787745714187622
36250,0.20703448355197906
36418,0.2060794085264206
36568,0.2052340805530548
36716,0.20440679788589478
36859,0.2036137729883194
37011,0.20277754962444305
37163,0.20194818079471588
37311,0.20114710927009583
37481,0.2002347856760025
37637,0.19940483570098877
37785,0.19862379133701324
37939,0.19781754910945892
38086,0.19705402851104736
38247,0.19622454047203064
38388,0.19550380110740662
38510,0.19488444924354553
38671,0.19407308101654053
38824,0.1933082640171051
38975,0.19255933165550232
39119,0.19185051321983337
39274,0.1910933405160904
39431,0.19063681364059448
39578,0.18992875516414642
39724,0.18923069536685944
39872,0.18852828443050385
40017,0.1878451704978943
40166,0.1871483325958252
40318,0.1864427775144577
40472,0.1857333481311798
40617,0.18507029116153717
40757,0.18443457782268524
40903,0.18377624452114105
41053,0.1831047683954239
41203,0.18243816494941711
41353,0.18177641928195953
41503,0.18111944198608398
41652,0.1804715245962143
41802,0.17982393503189087
41951,0.17918524146080017
42108,0.17882587015628815
42261,0.17817845940589905
42408,0.1775844246149063
42555,0.17706497013568878
42707,0.17643477022647858
42849,0.17585007846355438
43001,0.17522847652435303
43147,0.17463554441928864
43287,0.17407073080539703
43433,0.17348559200763702
43587,0.1728726476430893
43739,0.17227189242839813
45142,0.16787028312683105
45311,0.16724415123462677
45459,0.16669966280460358
45617,0.16612227261066437
45751,0.16563571989536285
45803,0.1654476821422577
45838,0.16532135009765625
45884,0.16515560448169708
45929,0.1649937927722931
