Step,Value
422,0.22985781729221344
868,0.2569124400615692
1434,0.2545327842235565
2086,0.24976029992103577
3536,0.24321267008781433
6497,0.24472834169864655
6973,0.2460920661687851
7709,0.2456868588924408
8300,0.24530120193958282
8830,0.24530011415481567
9259,0.2452748715877533
11269,0.24580708146095276
11670,0.2462724894285202
12338,0.24525855481624603
13110,0.24446986615657806
13733,0.24539430439472198
14176,0.24534423649311066
14491,0.24484162032604218
14990,0.24476318061351776
15429,0.24428024888038635
15846,0.24416255950927734
16310,0.2442673146724701
16809,0.2448093295097351
17215,0.2450769692659378
17618,0.2446361631155014
17947,0.24505488574504852
18343,0.24499809741973877
18702,0.24558870494365692
19184,0.2459862381219864
19633,0.24657464027404785
20171,0.24664121866226196
20690,0.24683421850204468
21245,0.24669334292411804
21791,0.24712036550045013
22516,0.24751287698745728
22974,0.24780187010765076
23361,0.24772055447101593
23755,0.24740055203437805
24409,0.24835102260112762
25307,0.24831074476242065
26123,0.2489377111196518
27797,0.24776054918766022
28540,0.24807287752628326
29378,0.247736394405365
30952,0.24822305142879486
32216,0.2484479695558548
35157,0.24857069551944733
38225,0.24918247759342194
39821,0.24908967316150665
41080,0.24897760152816772
42598,0.24914315342903137
43819,0.24865925312042236
44876,0.24852928519248962
45985,0.2488202601671219
46988,0.24842512607574463
48167,0.24859343469142914
49184,0.24831245839595795
50197,0.2482220083475113
51298,0.24790440499782562
52810,0.24785079061985016
53781,0.24793142080307007
54887,0.24809153378009796
56235,0.24806615710258484
57270,0.24777370691299438
58495,0.24798700213432312
59616,0.2479703426361084
60917,0.24805884063243866
62035,0.2487628012895584
63148,0.2487964779138565
64247,0.24880538880825043
65272,0.24894288182258606
66336,0.24915581941604614
67473,0.2492552548646927
68452,0.24938642978668213
69423,0.24889445304870605
70518,0.2488868087530136
71739,0.2493343949317932
72785,0.24957065284252167
73724,0.249674454331398
74661,0.24947428703308105
75621,0.2494148463010788
76762,0.24952450394630432
77962,0.2495318204164505
79703,0.24990276992321014
81182,0.250043123960495
81971,0.25010064244270325
83198,0.25015023350715637
84313,0.2503291368484497
85285,0.2505481541156769
86261,0.2505883276462555
86902,0.2505120635032654
87363,0.25056374073028564
88181,0.2506549060344696
88830,0.250681072473526
89792,0.2506347894668579
90648,0.25065088272094727
91604,0.2506222426891327
92765,0.2505902051925659
93966,0.25077155232429504
95062,0.25092044472694397
95958,0.250943124294281
97077,0.2512953579425812
98073,0.25135359168052673
99172,0.2512301802635193
100029,0.25104719400405884
101230,0.25093352794647217
102308,0.25073307752609253
103260,0.25081348419189453
104628,0.2509366571903229
105931,0.25082364678382874
106810,0.25073495507240295
108115,0.2504740357398987
109598,0.250132292509079
110963,0.2503717541694641
112145,0.25063979625701904
113024,0.25057509541511536
114174,0.2507488429546356
115123,0.25067970156669617
116781,0.2507685422897339
118541,0.25057151913642883
120025,0.2505978047847748
121301,0.2505090534687042
122354,0.2503882050514221
123571,0.25034192204475403
124627,0.2502828538417816
126714,0.25007498264312744
127792,0.25024259090423584
128673,0.2502467632293701
129586,0.2504591643810272
130617,0.2505110502243042
131893,0.2505212426185608
132626,0.25052404403686523
133733,0.2504243552684784
134823,0.25046172738075256
136046,0.2502535879611969
137010,0.2503904700279236
138026,0.25038036704063416
139148,0.2504168152809143
140241,0.2503262162208557
141406,0.2500883936882019
142347,0.25019845366477966
143398,0.2501429617404938
144508,0.25010380148887634
145888,0.2501165270805359
147095,0.2501172721385956
148698,0.2501714825630188
149819,0.25012847781181335
