Step,Value
354,0
974,-249.5474853515625
1850,-451.3404541015625
3398,-514.3918304443359
5052,-664.8983764648438
7370,-825.3178405761719
10277,-995.6627197265625
13378,-1061.1038055419922
16440,-1280.42333984375
19291,-1469.2955932617188
20408,-1551.3699340820312
22221,-1686.5330047607422
24179,-1835.7978515625
26670,-1803.1902160644531
29083,-1672.6302185058594
31032,-1741.2320709228516
32004,-1749.3486328125
33871,-1712.7311935424805
34717,-1914.2042541503906
35492,-1706.1603393554688
37603,-1566.7100524902344
38389,-1439.7379989624023
39576,-1453.9295654296875
40079,-1318.221981048584
40771,-1314.0033874511719
41639,-1192.824649810791
42489,-1199.6124305725098
43289,-1202.1116428375244
43985,-1075.453260421753
45109,-943.9173030853271
46557,-773.1947469711304
47768,-568.1708164215088
49038,-306.27230072021484
50184,-222.55180740356445
52167,-90.68221664428711
54875,7.634944915771484
57215,34.625213623046875
58660,77.52860260009766
59388,111.01819610595703
60666,133.41378784179688
62264,236.56314849853516
63087,177.8413848876953
63825,254.61804962158203
64412,321.5882873535156
65799,380.20135498046875
66822,561.9036102294922
67870,731.3664321899414
68976,856.0061950683594
70002,967.1166114807129
71825,1139.512809753418
72865,1287.5336647033691
73526,1539.9072608947754
74560,1612.870771408081
76092,1658.3991260528564
77133,1699.2688846588135
77854,1875.833649635315
78827,2005.845754623413
79338,2101.573387145996
80332,2146.8035850524902
81290,2420.181468963623
81914,2529.5377922058105
83219,2489.188163757324
84207,2515.892250061035
86155,2663.2129821777344
88010,2769.539352416992
90630,2773.030319213867
92186,2859.7812728881836
93158,3098.4380493164062
94063,3293.207893371582
95401,3577.3710403442383
96327,3738.008346557617
97568,3988.9912490844727
98312,4120.145751953125
99432,4339.145725250244
100491,4590.781196594238
101825,4847.212696075439
103332,5079.242130279541
104278,5157.696897506714
105225,5431.34796333313
106318,5701.828165054321
107181,5836.633820533752
108346,6027.962606430054
110287,6215.932289123535
111605,6280.1364097595215
112578,6545.582775115967
113822,6748.07149887085
115570,6859.382026672363
116455,7078.258735656738
117420,7360.575119018555
118357,7578.669830322266
119215,7859.093704223633
119976,8121.615608215332
120768,8336.040664672852
121747,8600.678215026855
122772,8802.652946472168
123604,8990.26626586914
124301,9201.38939666748
125337,9266.944076538086
126281,9380.93306350708
127177,9634.868797302246
128065,9781.346607208252
128930,9962.26901626587
130040,10123.67742729187
130943,10379.711839675903
131680,10562.785501480103
132493,10824.921174049377
133477,11026.326864242554
134326,11278.896537780762
135385,11481.086650848389
136660,11731.375316619873
137920,11904.405422210693
138963,12051.650779724121
140164,12315.66527557373
141007,12454.339614868164
142157,12720.050903320312
143933,12980.980911254883
145165,13147.269828796387
146494,13250.403762817383
147472,13505.358848571777
148371,13773.726097106934
149280,13985.352554321289
