Step,Value
412,1.0
1575,1.0
3814,0.6253277659416199
4703,0.5271103382110596
5624,0.44612374901771545
7967,0.317810982465744
11306,0.25243234634399414
13402,0.21578869223594666
14661,0.20257826149463654
15584,0.1944943517446518
17589,0.17533685266971588
18627,0.16749879717826843
19731,0.16162383556365967
21111,0.1569797694683075
22262,0.1493576467037201
23540,0.14158879220485687
24985,0.14008404314517975
26155,0.1351175755262375
27114,0.13262520730495453
27863,0.13089042901992798
29197,0.1271021068096161
30346,0.12350886315107346
31615,0.11984817683696747
32685,0.11629188060760498
34178,0.11331851035356522
35235,0.11054349690675735
36703,0.10614936053752899
37828,0.10360050946474075
40875,0.09734556823968887
41916,0.0950472354888916
42855,0.09359467774629593
43801,0.09164174646139145
45214,0.0896846130490303
46352,0.08776320517063141
47630,0.08547133952379227
48625,0.08405141532421112
49600,0.08239919692277908
50748,0.08130369335412979
51979,0.07943592965602875
53049,0.07798450440168381
54156,0.07640889286994934
55190,0.07497735321521759
56534,0.07358403503894806
57522,0.07233753800392151
58564,0.07105047255754471
59627,0.06980059295892715
60689,0.06861210614442825
61872,0.0673002302646637
62925,0.06620579957962036
63919,0.06520752608776093
64829,0.06429221481084824
66132,0.06302546709775925
67066,0.06214773654937744
67983,0.06130944564938545
68862,0.06052685156464577
69746,0.05975969880819321
70742,0.058932457119226456
72014,0.057891521602869034
72964,0.05713776499032974
73928,0.05639270693063736
74816,0.05572337284684181
75707,0.05506756156682968
76700,0.054354626685380936
77646,0.053692400455474854
78767,0.05360112711787224
79522,0.05321797728538513
80430,0.05264204740524292
81282,0.05210255831480026
82233,0.05199858918786049
83059,0.051589835435152054
84109,0.050969574600458145
84966,0.050467245280742645
85866,0.049938276410102844
86546,0.04958057031035423
87451,0.04911321774125099
88376,0.04865574464201927
89236,0.04819803684949875
90170,0.047709882259368896
91034,0.04725706949830055
91898,0.04705216735601425
93034,0.04687533527612686
93881,0.04645242542028427
95493,0.04578346014022827
96720,0.0452440045773983
97996,0.044654883444309235
99291,0.044072475284338
100097,0.043727584183216095
101006,0.04333405941724777
101897,0.042974770069122314
102682,0.04264622926712036
103602,0.04226752370595932
104447,0.0421074815094471
105290,0.041893817484378815
106147,0.0415838398039341
106971,0.04126352071762085
107904,0.04090673103928566
108717,0.04060082510113716
109568,0.04028548300266266
110347,0.04000108689069748
111231,0.03970116376876831
112151,0.039375483989715576
113029,0.039184633642435074
113879,0.03889215737581253
114679,0.03862084448337555
115562,0.03841228038072586
116365,0.038164395838975906
117146,0.037918493151664734
117952,0.03765938803553581
118732,0.03741198778152466
120295,0.03694251552224159
121257,0.0366494320333004
122089,0.03639967739582062
123070,0.03610952943563461
123862,0.03587863966822624
124716,0.035697102546691895
125618,0.035440780222415924
126439,0.03521065413951874
127218,0.034995049238204956
128100,0.03475409746170044
128958,0.03452286869287491
129840,0.034311458468437195
130722,0.03414115309715271
131697,0.03388839587569237
132573,0.03366447240114212
133374,0.03349228575825691
134215,0.03328242152929306
135246,0.033058278262615204
135978,0.03288031741976738
136744,0.03272538632154465
137756,0.03249223157763481
138588,0.03231159970164299
139351,0.03214185684919357
140524,0.03187355771660805
141278,0.03170344978570938
142140,0.03151822090148926
142978,0.03136146813631058
143725,0.031198469921946526
144537,0.03102319873869419
145362,0.030847126618027687
146204,0.030669474974274635
147223,0.0305047444999218
148042,0.030335985124111176
148965,0.03014802187681198
149769,0.029986178502440453
